"details","date","city","state","country","shape","summary","report_date","posted_date","image"
"https://nuforc.org/sighting/?id=166098","01/01/2022 03:16","Anna","TX","USA","Circle","out to smoke looked up and 2 dark shapes above clouds with light around them and flickering","01/05/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166058","01/01/2022 03:05","Anna","TX","USA","Circle","2 dark shapes above clouds with light around them and flickering","01/08/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166159","01/01/2022 01:00","Rugby","Warwickshire","United Kingdom","Light","2022 New Years ufo sighting UK, @1am NY day caught on phone.","01/02/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166177","01/01/2022 00:58","Troy","NY","USA","Circle","red fireball.","12/31/2021","03/04/2022",""
"https://nuforc.org/sighting/?id=166117","01/01/2022 00:47","New York City","NY","USA","Sphere","Saw round orange light with no blinking lights and no sound. Flying south to north over northern Manhattan.","01/04/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166179","01/01/2022 00:20","Sugar Hill","GA","USA","Light","2 lights flying across the sky.","12/31/2021","03/04/2022",""
"https://nuforc.org/sighting/?id=166176","01/01/2022 00:15","Bozeman","MT","USA","Circle","Orange round circle in western sky by Bozeman MTmall and East main area was not fireworks it hovered and shot up into northern west sky","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=177478","01/01/2022 00:10","Salida","CA","USA","Light","20 orbs appearing out of the sky and disappearing slowly above trees","08/11/2023","09/10/2023",""
"https://nuforc.org/sighting/?id=166158","01/01/2022 00:09","Leesburg","VA","USA","Changing","Blinking but sporadic","01/02/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166144","01/01/2022 00:07","Tualatin","OR","USA","Other","After New Years Eve firework display, I saw up to 5-6 Amber pulsating UAP’s hovering and then moving East to west, before vanishing.","01/02/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166168","01/01/2022 00:05","Flitwick (UK/England)","Bedford","United Kingdom","","It’s not a very clear film. Lights in the sky, some stationary, and some moving at speed.","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=165973","01/01/2022 00:05","Manteo","NC","USA","Sphere","Series of 4 red-orange spheres moving SW–NE","01/13/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166175","01/01/2022 00:04","Campbell","CA","USA","Circle","Orange glowing ball appeared in the sky then slowly moved around and disappeared","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166169","01/01/2022 00:02","Naples","FL","USA","Sphere","Multi colored sphere","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166155","01/01/2022 00:00","Atlanta","GA","USA","Light","3 very bright red light objects (circular) that came from the southern (downtown Atlanta) horizon and slowly rose above and over the sk","01/02/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166174","01/01/2022 00:00","East Ham, London (UK/England)","London Borough of Newham","United Kingdom","Light","Travelling from SW to NE","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166103","01/05/2022 00:10","oakland","NJ","USA","Diamond","2 diamond craft moving slowly thru the sky","01/05/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166110","01/04/2022 20:00","Sun City West","AZ","USA","Cylinder","Bright cylinder/oval shaped object quickly zipped through sky and disappeared","01/04/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166106","01/04/2022 19:00","Clarksville","VA","USA","Light","Bright ball of light moved in an odd pattern.","01/05/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166095","01/04/2022 18:37","Toronto","ON","Canada","Circle","2 large bright objects hoovering over Toronto January 4th 2022","01/05/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166100","01/04/2022 18:20","Globe","AZ","USA","Circle","5 bright white lights, similar to spot lights, appeared one after another and then faded away. All at different elevations.","01/05/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166443","01/04/2022 17:31","Kitty Hawk","NC","USA","Oval","I actually took a photo of the crescent moon and didn’t notice the ufo until later","01/28/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=170093","01/04/2022 11:55","Taylorsville","KY","USA","Oval","Recorded in back yard","06/25/2022","09/09/2022",""
"https://nuforc.org/sighting/?id=166107","01/04/2022 09:42","Waipahu","HI","USA","Circle","Saw a bunch of what looked like stars moving fast","01/05/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166771","01/04/2022 08:32","Mt. Vernon","IN","USA","","MADAR Node 119","02/17/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166068","01/04/2022 07:00","Lexington","VA","USA","Circle","Bright white object right shot across sky and disappeared in front of me","01/08/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166120","01/04/2022 04:36","Sparks","NV","USA","Other","Slower meteor-like object, but made turns","01/04/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=167827","01/04/2022 02:06","Burney","CA","USA","Rectangle","I saw something hovering over my house and something with a bright light","05/12/2022","05/31/2022","Y"
"https://nuforc.org/sighting/?id=166375","01/04/2022 02:00","Bosie","ID","USA","Fireball","11 silver/Yellow balls of Flames Headed Up","01/23/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166048","01/04/2022 00:00","Richmond","KY","USA","Disk","Dark disk like object in the sky.","01/09/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166126","01/03/2022 22:30","Union","IL","USA","Rectangle","UFOs travel nightly over my property and house. Usually it’s quiet and I only see because I’m looking outside.","01/03/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=167317","01/03/2022 20:30","St. Mary's","ON","Canada","Changing","I saw an incredible shining silver disc that had an ""aura"" enveloping it.","03/30/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166113","01/03/2022 19:30","Springfield","VT","USA","Cylinder","Two large cylindrical ships, one above the other with colored lights like moving Christmas lights. They remained stationary.","01/04/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166132","01/03/2022 18:40","Collingwood (Canada)","ON","Canada","Circle","Husband and kids tobogganing saw a whole bunch of little lights that looked like stars but they were moving","01/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=174361","01/03/2022 15:00","Colorado Springs","CO","USA","Cigar","Noticed strange object in the afternoon sky while driving home.","02/08/2023","03/06/2023","Y"
"https://nuforc.org/sighting/?id=166121","01/03/2022 15:00","Belvidere","IL","USA","Oval","Saw bright object that sun was reflecting from in sky and then dissapeared","01/04/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166131","01/03/2022 15:00","Colorado Springs","CO","USA","Cigar","Saw it in the sky and realized it was moving.","01/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166137","01/03/2022 08:08","Houston","TX","USA","Unknown","Saw what looked like chemtrails but couldn’t have been because they were so short, and facing downwards, and had a light inside of them","01/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166770","01/03/2022 06:07","Jonesboro","AR","USA","","MADAR Node 143","02/17/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166135","01/03/2022 05:30","Asheville","NC","USA","","Saw a bright blue light three times, each one getting closer and brighter, and heard ""wom wom"" when the light flashed.","01/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166138","01/03/2022 02:00","South Brent, Dartmoor National park.","Devon","United Kingdom","Light","I was sitting up in bed on the upper floor of my house","01/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166143","01/02/2022 22:45","Salem","OR","USA","Unknown","Saw bright dot lights come down in front of our apartment and then go back up. y","01/02/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166142","01/02/2022 22:28","Missoula","MT","USA","Sphere","Grey Spheres flying fast, and low above city, appearing out of nowhere and disappearing into nothing.","01/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=175952","01/02/2022 22:00","Caddo Gap","AR","USA","Cross","see photo. probably just 'flare' but look at design...","05/26/2023","07/10/2023","Y"
"https://nuforc.org/sighting/?id=166145","01/02/2022 21:00","Lynnwood","WA","USA","Unknown","Found bone-like object","01/02/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166136","01/02/2022 20:30","Surf City","NC","USA","Star","Large glowing yellow round star shape floating and moving above the beach and shore.","01/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166154","01/02/2022 19:40","Hartenbos/George (South Africa)","Western Cape","South Africa","Other","A sttange object with three wings took flight from ground level and disappeared into a northern direction upwards.","01/02/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166089","01/02/2022 18:30","caledonia","NY","USA","Light","i walked out on my deck to watch the skies like i do every night that time and I immediately noticed 3 very bright lights in a line","01/06/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166129","01/02/2022 18:23","Willow","AK","USA","Circle","Bright ball of light","01/03/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166964","01/02/2022 18:00","Batavia","NY","USA","Teardrop","Driving on the highway- I saw a teardrop craft that crossed the length of the sky in less than 2 seconds.","02/09/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166140","01/02/2022 18:00","PORT ANGELES","WA","USA","Light","Stars or drones?","01/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166109","01/02/2022 16:19","Eugene","OR","USA","Changing","There are 6 strange flying objects that appear in a video I recorded. They’re movement was irregular & they glowed at times.","01/04/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166157","01/02/2022 06:43","Lake Jackson","TX","USA","Fireball","It’s filed on iPhone off flat screen over Tetons","01/02/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=176948","01/02/2022 05:50","Los Angeles","CA","USA","Star","Three star formation in. AM sky","07/21/2023","07/29/2023","Y"
"https://nuforc.org/sighting/?id=166156","01/02/2022 04:30","Tucson","AZ","USA","Circle","It was completely dark and at first the object looked like a star; then I zoomed with my phone and I saw it moving in a circular way.","01/02/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166153","01/02/2022 01:05","Daytona Beach Shores","FL","USA","Triangle","We saw a triangle of lights moving very fast in the sky.","01/02/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=172436","01/01/2022 22:35","Mariposa","CA","USA","Other","They are here controlling people","10/21/2022","12/22/2022",""
"https://nuforc.org/sighting/?id=166021","01/01/2022 22:30","Sierra Vista","AZ","USA","Rectangle","Rectangle best described as a railroad boxcar on its edge. I could see it was 3 dimensional w/square end and bright white luminescent.","01/11/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166161","01/01/2022 20:00","Belleview","FL","USA","Other","Multiple donut shaped lights seen regularly hovering and moving over SE Belleview","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166149","01/01/2022 17:30","Visalia","CA","USA","Sphere","Strange object witnessed in the sky, from back and front yard of our home.","01/02/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166945","01/01/2022 14:25","Roanoke","VA","USA","Other","Heard unusual noise unlike planes I'm used to. Saw craft in distance looking like an ALCM with a brown haze around it.","03/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166178","01/01/2022 12:15","Houston","TX","USA","Circle","We saw an object with a ring of red outer circle, yellow inner moving in a straight line from SSE to NNE.","12/31/2021","03/04/2022",""
"https://nuforc.org/sighting/?id=166162","01/01/2022 05:58","Placerville","CA","USA","Teardrop","Glowing yellow/orange teardrop or oval shape.","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166133","01/01/2022 04:50","Tybee island","GA","USA","Formation","V-Formation lights with an orb like cloud around it came from the west and moved down then East, large with no sound.","01/03/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166098","01/01/2022 03:16","Anna","TX","USA","Circle","out to smoke looked up and 2 dark shapes above clouds with light around them and flickering","01/05/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166058","01/01/2022 03:05","Anna","TX","USA","Circle","2 dark shapes above clouds with light around them and flickering","01/08/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166159","01/01/2022 01:00","Rugby","Warwickshire","United Kingdom","Light","2022 New Years ufo sighting UK, @1am NY day caught on phone.","01/02/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166177","01/01/2022 00:58","Troy","NY","USA","Circle","red fireball.","12/31/2021","03/04/2022",""
"https://nuforc.org/sighting/?id=166117","01/01/2022 00:47","New York City","NY","USA","Sphere","Saw round orange light with no blinking lights and no sound. Flying south to north over northern Manhattan.","01/04/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166179","01/01/2022 00:20","Sugar Hill","GA","USA","Light","2 lights flying across the sky.","12/31/2021","03/04/2022",""
"https://nuforc.org/sighting/?id=166176","01/01/2022 00:15","Bozeman","MT","USA","Circle","Orange round circle in western sky by Bozeman MTmall and East main area was not fireworks it hovered and shot up into northern west sky","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=177478","01/01/2022 00:10","Salida","CA","USA","Light","20 orbs appearing out of the sky and disappearing slowly above trees","08/11/2023","09/10/2023",""
"https://nuforc.org/sighting/?id=166158","01/01/2022 00:09","Leesburg","VA","USA","Changing","Blinking but sporadic","01/02/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166144","01/01/2022 00:07","Tualatin","OR","USA","Other","After New Years Eve firework display, I saw up to 5-6 Amber pulsating UAP’s hovering and then moving East to west, before vanishing.","01/02/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166168","01/01/2022 00:05","Flitwick (UK/England)","Bedford","United Kingdom","","It’s not a very clear film. Lights in the sky, some stationary, and some moving at speed.","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=165973","01/01/2022 00:05","Manteo","NC","USA","Sphere","Series of 4 red-orange spheres moving SW–NE","01/13/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166175","01/01/2022 00:04","Campbell","CA","USA","Circle","Orange glowing ball appeared in the sky then slowly moved around and disappeared","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166169","01/01/2022 00:02","Naples","FL","USA","Sphere","Multi colored sphere","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166155","01/01/2022 00:00","Atlanta","GA","USA","Light","3 very bright red light objects (circular) that came from the southern (downtown Atlanta) horizon and slowly rose above and over the sk","01/02/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166174","01/01/2022 00:00","East Ham, London (UK/England)","London Borough of Newham","United Kingdom","Light","Travelling from SW to NE","01/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=167036","02/28/2022 22:30","Norwalk","CT","USA","Oval","Hovering object about 15 feet in diameter hovering over the highway. I though it was a plane but is stood still in the sky and we passd","03/10/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=171044","02/28/2022 20:41","Saint Louis","MO","USA","Chevron","Tic Tac to Chevron","08/09/2022","09/09/2022","Y"
"https://nuforc.org/sighting/?id=166910","02/28/2022 19:58","Staunton","VA","USA","Light","I saw 3 blinking lights then it disappears.","02/28/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166939","02/28/2022 19:05","Georgetown","DE","USA","Oval","White orb like object seen hovering over a field that changed its lighting from all white to 3 large diamond shaped colored lights","03/01/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166924","02/28/2022 16:00","Indianapolis","IN","USA","","Traveling east to west, approximately half mile apart.","03/01/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=167162","02/28/2022 15:22","Jonesboro","AR","USA","","MADAR Node 143","03/19/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=167164","02/28/2022 11:27","Norris City","IL","USA","","MADAR Node 115","03/19/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=177319","02/28/2022 11:11","Fort Collins","CO","USA","Sphere","Point, Line, Triangle, Square","08/03/2023","09/10/2023",""
"https://nuforc.org/sighting/?id=166926","02/28/2022 07:30","Burgaw","NC","USA","Triangle","The craft was extremely shiny and looked as to be a triangle.","02/28/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166916","02/28/2022 05:48","Shreveport","LA","USA","Triangle","I have seen a bright light in the south east sky early in the mornings .","02/28/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166934","02/28/2022 05:28","Palm Beach Gardens","FL","USA","Unknown","Before going for a run Sat. morning, I snapped two photos of the moon and later noticed the images. ((NUFORC Note: Lens flare. PD))","03/01/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=167049","02/28/2022 03:53","Indio","CA","USA","Triangle","One craft had red color the other was a white orb","03/09/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166912","02/27/2022 21:00","Berlin","MD","USA","Orb","Color changing lights flying around","02/28/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166914","02/27/2022 17:15","San Antonio","TX","USA","Diamond","Trapezoid/Diamond/Kite shaped mirrored object hanging perfectly still in the sunny cloudless sky","02/28/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=167161","02/27/2022 16:34","Dothan","AL","USA","","MADAR Node 195","03/19/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=167102","02/27/2022 15:00","Queen Creek","AZ","USA","Star","Saw a star the held position and then moved.","03/16/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166893","02/27/2022 11:15","Des Moines","WA","USA","Teardrop","Des Moines, WA 3 flying objects (2 disappeared; 1 fell to ground)","02/27/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=167169","02/27/2022 08:47","Kansas City","MO","USA","","MADAR Node 40","03/19/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166895","02/27/2022 01:53","Durango","CO","USA","Light","The light craft zoomed out from up behind my car and went in front of me above and kept going with a light trail behind it.","02/27/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=167488","02/26/2022 20:00","Everett","WA","USA","Unknown","object or objects flying low from south to north","04/18/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166925","02/26/2022 17:47","Spring Hill","FL","USA","Circle","Circular flash in southern sky","02/28/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=167016","02/26/2022 13:00","Tampa","FL","USA","Light","I saw a very white light in sky for about 8 seconds","03/04/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166906","02/26/2022 06:30","Columbus","GA","USA","Sphere","Bright light hovering continuously. ((NUFORC Note: Object in video looks to us to be Venus. PD))","02/26/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166908","02/26/2022 05:40","BAUNTON, CIRENCESTER","Gloucestershire","United Kingdom","Unknown","Looked like a satellite initially","02/25/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166812","02/26/2022 03:00","CLIFTON","NJ","USA","Light","If you make the light object larger in the picture I took you can see the weird grey object behind it causing this light.","02/20/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166901","02/25/2022 23:00","Seaford","NY","USA","Circle","It was quick and bright but I couldn’t identify it","02/26/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166904","02/25/2022 22:50","Cleveland","TN","USA","Chevron","3 lights moving perpendicular. By the distance between each light, I can say it was a large object.","02/26/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166957","02/25/2022 21:46","Indianapolis","IN","USA","","MADAR Node 21","03/03/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166903","02/25/2022 20:10","Oshawa","ON","Canada","Light","Near Above Round Single Pulses of Amber White Light 7-8 Times Under One Minute","02/26/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166909","02/25/2022 19:28","Sunderland. Houghton le Spring","County Durham","United Kingdom","Circle","Got 1 min of footage. But event was about 3. Thing moved too fast and performed maneuvers that defy physics.","02/25/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=167054","02/25/2022 15:00","Rio Rancho","NM","USA","Changing","My daughter (27 years old) was looking out the living room window and said “are you seeing this shit”. I then looked out and saw them","03/09/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166951","02/25/2022 11:54","Dothan","AL","USA","","MADAR Node 195","03/03/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166885","02/25/2022 06:50","Sioux Falls","SD","USA","Other","Round, like a cluster of tiny diamond, with slow changing, turning?, or moving pattern, intermittent vacuole(s)","02/25/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166919","02/25/2022 04:05","At sea (Long Beach, 3 hrs. S of)","CA","USA","Formation","We were on a cruise ship approximately 3 hours out of Long beach California. Sighted two glowing orbs and one beneath the surface of th","02/27/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166886","02/25/2022 00:16","Laytonville","CA","USA","Chevron","Numerous craft multicolor flashing coming","02/25/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166902","02/24/2022 23:01","Bismarck","ND","USA","Disk","Appears on a clip from blink camera","02/26/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=170102","02/24/2022 23:00","Bismarck North Dakota","ND","USA","Disk","It appeared on my blink camera clips.","06/27/2022","09/09/2022",""
"https://nuforc.org/sighting/?id=166937","02/24/2022 19:45","Fonda","NY","USA","Orb","Pulsating light orbs resembling jellyfish movement","03/02/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=167047","02/24/2022 19:35","Hondo","TX","USA","Light","Blue starlike object appeared above neighborhood street light i could only see 1 object until recording i found serveral others","03/09/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166899","02/24/2022 19:31","Hondo","TX","USA","Other","Objects in the sky with multiple activity going on no sound no noise no flasing we only saw a bright blue light with naked eye. Ithers","02/26/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166956","02/24/2022 18:00","Mobile","AL","USA","","MADAR Node 63","03/03/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166894","02/24/2022 17:28","Boston","MA","USA","Changing","I don't know what I saw. ((NUFORC Note: Looks to us possibl to be a contrail behind a high-altitude aircraf. PD))","02/27/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166950","02/24/2022 14:44","Edmond","OR","USA","","MADAR Node 197","03/03/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166864","02/24/2022 11:12","Wichita","KS","USA","Cigar","I need someone to call me he won't leave me an my dog alone because I have proof","02/24/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=170492","02/24/2022 10:48","Santa Fe","NM","USA","Sphere","Second floor of Capitol building while on self guided tour","07/16/2022","09/09/2022","Y"
"https://nuforc.org/sighting/?id=166867","02/24/2022 06:15","Milford","NH","USA","Rectangle","As I was stopped at the red light, I looked up in front of me and a very bright glowing white lighted object appeared out of no where.","02/24/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166897","02/24/2022 06:05","QUEEN CREEK","AZ","USA","Orb","I caught something i can't find anyone to explain what it is","02/26/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166889","02/24/2022 05:36","Cutler Bay","FL","USA","Fireball","Fireball scatters into what appears to be 8 different lights. ((NUFORC Note: Possibly a parachute team with flare?? Good video! PD))","02/24/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166863","02/24/2022 02:00","Honolulu","HI","USA","Circle","Strange bright flashing lights behind Koko Head","02/24/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=168742","02/24/2022 00:57","IMPERIAL BEACH","CA","USA","Changing","Circular shape changing light moving at rapid speeds and shifting from one ball of light to two","06/22/2022","06/22/2022",""
"https://nuforc.org/sighting/?id=166870","02/23/2022 21:10","San Diego","CA","USA","","4 circular white lights darting/chasing each other behind cloud cover.","02/23/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166674","02/23/2022 21:00","El Paso","TX","USA","Light","A bright white light that streaked across the sky from left to right.","02/12/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166868","02/23/2022 20:15","Gaston","SC","USA","","saw two craft (1) moving E to W and (1) moving N to S then back and a flashbulb","02/24/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166865","02/23/2022 19:35","Ely","MN","USA","Rectangle","Bright green object moving upward. ((NUFORC Note: Possibly a lens flare, caused by a bright light in field of view of camera?? PD))","02/24/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166872","02/23/2022 14:00","N/A - Pacific Ocean west of Guadalupe Island","","Mexico","Sphere","I was doing a random search on Zoom Earth over the Pacific Ocean and found this image at the surface. See link.","02/23/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166860","02/23/2022 06:25","Brownstown","PA","USA","Circle","I noticed a blue glow in the sky over a farm. I pulled over and watch it fly in random directions. (((NUFORC Note: Good video! PD))","02/23/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=167144","02/23/2022 04:30","Oceanside","CA","USA","Diamond","hovering over crater in empty field","03/21/2022","04/22/2022","Y"
"https://nuforc.org/sighting/?id=166857","02/23/2022 03:50","Los Angelas","CA","USA","Circle","While driving to work this morning i noticed these 6 circular lights flying fast, but gradually, and in unison..","02/23/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=168326","02/22/2022 20:00","Kew gardens ny","NY","USA","Other","Not a craft actual being in my apt","05/17/2022","06/22/2022",""
"https://nuforc.org/sighting/?id=170129","02/22/2022 18:50","Lafayette","GA","USA","Fireball","A fireball looking circle orangeish and blueish colors illuminating","06/29/2022","09/09/2022","Y"
"https://nuforc.org/sighting/?id=166858","02/22/2022 17:55","Johnson Valley","CA","USA","Triangle","Bright light in sky turned into orange triangle and then disappeared into the night","02/23/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=168617","02/22/2022 17:46","San Francisco","CA","USA","Circle","Black Ball in the clouds. ((NUFORC Note: Good videoof a fast-mving disc! PD))","06/12/2022","06/22/2022",""
"https://nuforc.org/sighting/?id=166796","02/22/2022 17:44","Lancaster Lancashire (UK/England)","Lancashire","United Kingdom","Unknown","Wierd line sort of shape","02/22/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166859","02/22/2022 14:30","Tucson","AZ","USA","Formation","I witnessed a huge V formation with 5 lights silently hovering.","02/23/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166887","02/22/2022 13:53","Las Vegas","NV","USA","Circle","Looking through pictures","02/24/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=171925","02/22/2022 12:36","Grafton district/ Northern NSW","New South Wales","Australia","Other","Six stationary craft in a grid formation. The craft were of a 'Z' shape. I can't find any similar shape on the internet. I have a photo","09/22/2022","10/08/2022","Y"
"https://nuforc.org/sighting/?id=166955","02/22/2022 05:04","Santa Claus","IN","USA","","MADAR Node 114","03/03/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166952","02/22/2022 05:03","Portage","IN","USA","","MADAR Node 178","03/03/2022","04/22/2022",""
"https://nuforc.org/sighting/?id=166862","02/22/2022 04:54","Edmonton (Canada)","AB","Canada","Cylinder","West Edmonton looking east. ((NUFORC Note: Possibly a cluster of Starlink satellites, we believe. PD))","02/22/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166793","02/21/2022 23:39","Harlingen","TX","USA","Light","Short burst of green and blueish light","02/22/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=177243","02/21/2022 22:30","Yokohama","Kanagawa Prefecture","Japan","Sphere","Walking home.., Spherical ball sighted over tops of apartment buildings.","07/30/2023","09/10/2023","Y"
"https://nuforc.org/sighting/?id=166806","02/21/2022 21:00","Fairlee","VT","USA","Light","Looked like a star and moving around erratically.","02/21/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166795","02/21/2022 20:30","Watertown","CT","USA","Cigar","UFO spotted over Watertown Ct home","02/22/2022","03/04/2022",""
"https://nuforc.org/sighting/?id=166799","02/21/2022 20:25","Rego park","NY","USA","Circle","4 floating, white/orange circles","02/21/2022","03/04/2022","Y"
"https://nuforc.org/sighting/?id=166800","02/21/2022 19:00","Morgantown","WV","USA","Fireball","My wife & I saw 3 orange/yellow objects that looked like fire pop up from horizon, move across the sky and disappear into the clouds","02/21/2022","03/04/2022",""
